Realdate;date;category;newColumn1;newColumn2;newColumn3;newColumn4;newColumn5;newColumn6;newColumn7;newColumn8;newColumn9;newColumn10;newColumn11;newColumn12;newColumn13;newColumn14;newColumn15;newColumn16;newColumn17;newColumn18;newColumn19;newColumn20;newColumn21;newColumn22;newColumn23;newColumn24;newColumn25;newColumn26;newColumn27;newColumn28;newColumn29;newColumn30;newColumn31;newColumn32;newColumn33;newColumn34
 01/10/2019;09:00:00 - 09:59:59;Q;0;0;0;0;1;0;0;2;2;0;0;2;0;0;0;3;0;0;0;2;0;0;1;1;0;0;1;0;1;0;1;2;0;2
 01/10/2019;09:00:00 - 09:59:59;U;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;1;2;0;1;0;0;1;5;3;4;2;0;4;3;3;0
 01/10/2019;10:00:00 - 10:59:59;AM01-A;2;21;1;1;0;0;0;3;3;0;10;6;2;15;3;11;1;5;46;12;5;0;7;4;7;9;18;20;3;1;5;13;10;3
 01/10/2019;10:00:00 - 10:59:59;AM02-B;0;0;1;0;3;2;0;5;1;2;9;7;1;4;2;7;1;3;42;6;4;1;2;3;3;8;16;10;1;0;3;7;6;6
 01/10/2019;10:00:00 - 10:59:59;AM03-C;0;9;0;0;0;0;0;3;0;0;0;2;0;0;2;1;0;0;8;0;2;1;2;0;2;3;3;2;0;0;0;3;2;0
 01/10/2019;10:00:00 - 10:59:59;AM04-D;0;7;0;1;0;1;0;3;0;0;3;0;0;1;0;5;0;2;11;5;1;1;1;1;5;1;6;2;0;1;1;7;2;0
 01/10/2019;10:00:00 - 10:59:59;AM05-E;0;5;0;0;0;1;0;0;2;1;0;0;1;0;1;2;0;1;7;2;2;0;0;0;0;3;6;4;1;0;1;2;1;1
 01/10/2019;10:00:00 - 10:59:59;AM06-F;0;4;0;0;0;0;0;0;1;0;0;2;2;0;1;3;1;1;31;1;2;1;2;3;2;2;9;4;2;1;4;4;7;1
 01/10/2019;10:00:00 - 10:59:59;AM07-G;0;1;0;0;2;0;0;2;1;2;2;0;0;3;1;3;1;1;28;5;2;1;0;3;1;2;6;6;0;1;1;6;1;1
 01/10/2019;10:00:00 - 10:59:59;AM08-H;2;5;0;1;2;0;0;0;2;1;3;0;1;1;0;3;0;2;13;5;2;0;2;1;6;1;3;5;0;0;1;6;1;0
 01/10/2019;10:00:00 - 10:59:59;AM09-I;1;4;0;0;0;1;1;1;0;0;2;0;1;2;2;9;0;0;26;4;3;1;4;0;2;11;11;8;2;0;6;12;7;2
 01/10/2019;10:00:00 - 10:59:59;AM10-J;2;10;0;1;0;4;1;0;2;1;1;2;2;5;1;5;1;3;35;6;4;0;0;1;3;4;13;9;4;1;4;9;5;0
 01/10/2019;10:00:00 - 10:59:59;AM11-K;2;8;0;0;1;1;2;3;1;1;0;3;2;8;1;5;1;2;33;9;2;0;2;1;3;7;12;9;2;0;6;8;6;1
 01/10/2019;10:00:00 - 10:59:59;AM12-L;1;13;2;2;0;1;2;2;0;2;2;0;1;4;0;9;2;2;54;5;8;3;3;5;7;12;12;21;4;1;4;10;11;1
 01/10/2019;10:00:00 - 10:59:59;AM13-M;1;7;1;1;0;0;0;0;1;1;2;1;0;5;1;3;2;3;40;10;4;0;7;0;2;9;15;14;2;0;3;7;5;1
 01/10/2019;10:00:00 - 10:59:59;AM14-N;0;12;0;2;0;0;1;3;3;1;4;1;1;1;0;4;2;2;26;10;4;0;2;3;4;8;10;14;1;0;4;4;4;1
 01/10/2019;10:00:00 - 10:59:59;AM15-O;0;2;1;1;0;3;1;3;7;1;1;5;4;1;0;3;0;5;40;16;4;1;4;2;5;8;6;13;3;2;6;10;8;2
 01/10/2019;10:00:00 - 10:59:59;AM16-P;7;11;1;2;0;1;4;2;5;5;8;8;0;1;1;2;1;10;91;28;14;5;18;8;17;37;40;43;14;5;11;19;26;8
 01/10/2019;10:00:00 - 10:59:59;A;0;3;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;4;0;1;0;2;1;1;3;1;1;0;0;0;2;2;0
 01/10/2019;10:00:00 - 10:59:59;B;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;10;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
 01/10/2019;10:00:00 - 10:59:59;C;2;12;1;6;1;5;5;6;3;2;5;14;5;8;8;31;3;1;0;0;1;1;2;2;8;0;5;3;1;0;2;0;2;0
 01/10/2019;10:00:00 - 10:59:59;D;0;2;1;0;0;0;0;1;0;1;0;1;0;1;1;4;0;1;0;0;0;0;0;1;0;2;2;2;2;0;0;0;0;2
 01/10/2019;10:00:00 - 10:59:59;E;2;5;1;0;0;1;0;2;2;0;1;1;3;2;4;13;0;1;4;3;0;2;1;0;2;2;1;8;1;0;1;4;3;0
 01/10/2019;10:00:00 - 10:59:59;F;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;4;0;0;1;1;0;0;0;1;0;0;2;2;1;0;1;0;0;0
 01/10/2019;10:00:00 - 10:59:59;G;0;6;0;1;0;0;1;1;2;0;0;3;0;0;0;1;0;0;2;1;1;0;0;0;3;1;1;8;0;0;1;2;0;0
 01/10/2019;10:00:00 - 10:59:59;H;1;3;1;0;0;0;0;3;1;0;3;1;2;2;1;7;0;2;2;5;0;0;2;0;0;5;5;15;2;0;3;8;0;1
 01/10/2019;10:00:00 - 10:59:59;I;0;1;0;2;0;0;0;2;1;0;2;1;0;1;0;3;0;0;1;0;0;0;0;0;0;1;3;7;1;0;1;2;1;0
 01/10/2019;10:00:00 - 10:59:59;J;3;1;1;0;0;0;0;0;0;0;2;3;0;2;0;9;0;0;2;0;0;1;1;0;1;0;4;7;1;0;3;5;2;0
 01/10/2019;10:00:00 - 10:59:59;K;0;3;0;0;1;1;3;2;1;2;1;6;1;4;0;9;0;0;1;3;0;0;1;0;2;5;0;3;2;0;1;2;3;1
 01/10/2019;10:00:00 - 10:59:59;L;2;5;0;3;1;2;0;1;1;2;0;7;0;1;0;6;0;0;1;0;0;0;1;0;3;8;5;0;2;0;0;2;2;2
 01/10/2019;10:00:00 - 10:59:59;M;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;4;0;4;1;3;1;2
 01/10/2019;10:00:00 - 10:59:59;N;0;2;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;2;2;0
 01/10/2019;10:00:00 - 10:59:59;O;1;2;2;0;0;0;0;0;1;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;2;2
 01/10/2019;10:00:00 - 10:59:59;P;3;1;1;1;0;0;1;6;1;1;3;3;4;1;0;6;0;0;0;0;2;1;0;2;2;1;1;3;0;0;0;0;1;4
 01/10/2019;10:00:00 - 10:59:59;Q;1;5;0;0;0;0;0;0;2;0;1;0;0;2;1;3;0;0;0;0;1;0;1;0;0;3;1;0;1;0;0;0;0;2
 01/10/2019;10:00:00 - 10:59:59;U;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;1;4;0
 01/10/2019;11:00:00 - 11:59:59;AM01-A;0;7;0;1;0;1;0;2;2;2;3;0;0;8;5;23;4;2;27;8;5;1;6;2;6;8;5;12;1;1;5;4;6;0
 01/10/2019;11:00:00 - 11:59:59;AM02-B;6;3;2;2;3;1;0;7;3;2;5;5;1;2;3;6;1;3;24;4;7;1;0;3;3;3;8;10;1;1;1;5;3;2
 01/10/2019;11:00:00 - 11:59:59;AM03-C;0;8;0;0;0;0;0;1;3;0;1;0;0;0;1;0;0;0;6;2;0;0;1;0;3;1;2;1;0;0;0;4;0;1
 01/10/2019;11:00:00 - 11:59:59;AM04-D;0;8;0;0;0;0;0;0;0;1;2;1;0;1;2;6;1;0;13;8;0;1;1;1;0;3;4;2;2;0;3;0;0;3
 01/10/2019;11:00:00 - 11:59:59;AM05-E;0;8;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;2;6;0;0;0;0;0;0;0;1;1;0;0;1;1;0;3
 01/10/2019;11:00:00 - 11:59:59;AM06-F;0;5;1;1;0;0;1;0;0;0;2;3;0;1;1;4;1;1;17;2;1;0;0;1;1;4;2;5;0;0;1;1;0;0
 01/10/2019;11:00:00 - 11:59:59;AM07-G;0;6;0;0;0;0;0;3;2;0;2;2;0;2;2;2;0;2;8;2;1;0;0;2;0;7;3;1;3;0;4;0;1;0
 01/10/2019;11:00:00 - 11:59:59;AM08-H;0;20;2;1;1;1;0;0;2;0;3;0;1;1;2;0;3;0;12;2;1;0;0;0;1;1;7;0;0;0;0;3;1;1
 01/10/2019;11:00:00 - 11:59:59;AM09-I;0;11;0;0;1;0;0;0;0;0;0;0;0;1;0;4;1;3;18;4;1;1;0;1;2;0;7;7;0;0;2;3;3;0
 01/10/2019;11:00:00 - 11:59:59;AM10-J;0;5;0;0;0;0;0;0;2;0;0;3;2;4;4;4;2;2;19;2;0;0;2;1;2;3;8;6;1;0;0;4;6;1
 01/10/2019;11:00:00 - 11:59:59;AM11-K;3;22;0;0;3;0;0;0;3;3;0;2;2;3;1;6;0;3;17;2;3;1;0;4;5;1;8;6;1;0;1;5;3;0
 01/10/2019;11:00:00 - 11:59:59;AM12-L;2;12;0;3;1;0;0;1;3;0;5;1;1;2;6;8;3;3;32;8;4;1;2;0;4;3;4;7;2;0;5;0;4;0
 01/10/2019;11:00:00 - 11:59:59;AM13-M;1;5;1;1;1;0;0;0;3;0;1;0;0;2;1;4;0;3;18;5;0;0;2;1;0;6;5;16;0;0;2;7;2;0
 01/10/2019;11:00:00 - 11:59:59;AM14-N;4;14;0;2;0;0;0;1;2;0;2;2;0;1;1;4;0;1;16;7;0;1;1;0;1;9;7;5;0;0;2;1;4;2
 01/10/2019;11:00:00 - 11:59:59;AM15-O;1;8;0;0;1;0;0;1;3;0;2;3;1;0;0;4;0;2;20;9;0;1;2;1;0;5;6;5;1;0;4;2;2;1
 01/10/2019;11:00:00 - 11:59:59;AM16-P;1;12;0;2;2;1;1;2;7;5;4;6;2;4;2;2;1;6;59;33;11;7;2;7;9;20;25;16;5;0;4;14;18;5
 01/10/2019;11:00:00 - 11:59:59;A;1;2;1;0;0;1;0;1;0;0;4;0;0;1;0;1;0;0;1;3;2;0;0;0;0;1;1;1;0;0;1;0;0;0
 01/10/2019;11:00:00 - 11:59:59;B;1;1;0;2;0;0;0;1;1;0;1;3;1;0;0;1;0;0;1;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0
 01/10/2019;11:00:00 - 11:59:59;C;10;15;1;2;0;6;2;2;5;5;8;13;9;9;7;30;3;0;0;1;1;1;1;1;3;1;3;4;1;2;0;1;1;1
 01/10/2019;11:00:00 - 11:59:59;D;3;3;0;0;0;0;0;0;0;0;0;0;2;1;1;3;2;0;2;0;0;2;3;0;2;3;1;1;0;0;0;0;0;0
 01/10/2019;11:00:00 - 11:59:59;E;0;8;0;0;0;0;0;2;3;1;0;4;3;1;0;7;0;1;0;2;1;0;1;0;1;2;1;9;1;0;0;3;1;2
 01/10/2019;11:00:00 - 11:59:59;F;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;2;0;2;1;1;0;0;0;1;1;1
 01/10/2019;11:00:00 - 11:59:59;G;1;3;0;0;0;1;0;0;1;1;3;0;0;0;0;1;0;1;2;4;0;0;0;0;2;5;1;2;0;0;0;0;0;1
 01/10/2019;11:00:00 - 11:59:59;H;5;7;0;1;1;1;1;1;1;1;0;2;3;1;2;6;0;0;1;0;0;0;1;1;1;2;1;1;0;0;0;0;1;2
 01/10/2019;11:00:00 - 11:59:59;I;1;2;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;1;0;0;0;0;1;1;2;5;3;0;2;0;2;0;1
 01/10/2019;11:00:00 - 11:59:59;J;0;2;0;0;0;0;0;0;0;0;0;0;0;5;1;5;0;0;2;1;0;0;0;1;1;0;2;5;0;0;0;2;3;2
 01/10/2019;11:00:00 - 11:59:59;K;2;5;0;1;0;1;0;0;1;0;5;2;1;1;2;12;0;0;3;2;0;0;0;0;3;4;0;2;1;0;1;4;1;4
 01/10/2019;11:00:00 - 11:59:59;L;2;0;0;4;1;0;0;1;1;0;5;2;2;2;0;15;0;0;0;2;0;0;0;1;2;7;0;0;2;1;0;1;2;1
 01/10/2019;11:00:00 - 11:59:59;M;1;6;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;2;0;1;0;0;1;2;0;1;3;0;1;0;0;2;1
 01/10/2019;11:00:00 - 11:59:59;N;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0
 01/10/2019;11:00:00 - 11:59:59;O;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;2;2;1;0;1;0;2;2;0
 01/10/2019;11:00:00 - 11:59:59;P;4;4;0;0;0;1;1;1;0;0;1;2;0;2;2;8;0;0;1;0;0;2;1;1;0;3;2;5;1;0;1;0;7;1
 01/10/2019;11:00:00 - 11:59:59;Q;0;2;0;1;0;1;0;0;0;0;0;4;0;1;0;3;0;0;0;1;0;0;2;0;0;2;0;0;0;1;1;5;0;0
 01/10/2019;11:00:00 - 11:59:59;U;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;4;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;2;2;1
 01/10/2019;12:00:00 - 12:59:59;AM01-A;0;3;1;0;0;1;1;1;0;0;2;8;2;14;1;12;2;5;19;4;2;0;2;5;2;3;5;9;1;1;3;5;8;1
 01/10/2019;12:00:00 - 12:59:59;AM02-B;3;3;4;0;3;5;1;11;5;4;5;2;1;10;2;9;0;4;19;6;2;1;6;4;2;5;5;12;5;0;2;4;8;5
 01/10/2019;12:00:00 - 12:59:59;AM03-C;0;4;0;0;0;0;0;2;0;0;2;1;0;0;0;1;0;2;4;0;1;0;1;0;0;3;2;3;0;0;2;0;2;0
 01/10/2019;12:00:00 - 12:59:59;AM04-D;1;6;0;1;0;0;0;1;1;0;3;1;3;5;1;3;0;0;13;5;2;0;0;3;1;2;1;6;2;0;1;1;1;0
 01/10/2019;12:00:00 - 12:59:59;AM05-E;0;5;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;2;0;2;0;0;0;0;1;2;2;0;0;0;1;1;0
 01/10/2019;12:00:00 - 12:59:59;AM06-F;0;8;0;0;0;0;0;1;5;0;1;1;0;1;2;4;1;0;20;0;0;0;0;0;1;0;4;6;0;0;1;2;1;0
 01/10/2019;12:00:00 - 12:59:59;AM07-G;1;6;0;0;0;0;0;4;3;1;1;0;0;1;0;4;1;0;5;2;0;0;0;2;0;1;3;1;0;1;2;1;0;1
 01/10/2019;12:00:00 - 12:59:59;AM08-H;0;19;1;1;0;0;1;0;0;0;0;1;0;0;1;2;0;0;13;3;1;1;1;0;0;4;5;4;2;0;0;2;1;1
 01/10/2019;12:00:00 - 12:59:59;AM09-I;2;4;0;0;0;0;2;2;4;1;0;1;1;2;0;4;0;2;18;3;4;1;0;1;4;4;3;4;0;0;1;3;1;0
 01/10/2019;12:00:00 - 12:59:59;AM10-J;1;1;0;0;0;1;0;0;3;0;7;2;0;5;0;8;1;4;13;2;2;1;0;0;3;2;7;6;1;0;0;4;3;0
 01/10/2019;12:00:00 - 12:59:59;AM11-K;2;14;1;1;0;0;0;1;4;3;1;1;0;3;1;8;1;3;26;3;1;0;2;2;1;8;6;9;0;1;2;3;4;5
 01/10/2019;12:00:00 - 12:59:59;AM12-L;0;17;2;0;1;0;0;2;4;2;2;0;1;2;2;8;2;2;30;4;5;3;2;2;2;0;10;8;0;0;2;6;5;0
 01/10/2019;12:00:00 - 12:59:59;AM13-M;1;11;0;0;0;0;0;6;2;2;1;1;0;2;2;5;1;3;13;8;1;2;0;0;1;1;2;7;0;0;4;2;7;3
 01/10/2019;12:00:00 - 12:59:59;AM14-N;0;16;0;0;1;2;0;0;4;1;2;3;1;0;0;4;0;5;16;6;1;0;2;3;1;1;10;3;0;0;2;3;4;0
 01/10/2019;12:00:00 - 12:59:59;AM15-O;3;6;0;1;0;0;0;1;2;1;3;2;1;3;0;3;1;2;29;8;2;1;1;1;1;2;7;8;1;0;2;3;5;1
 01/10/2019;12:00:00 - 12:59:59;AM16-P;10;25;0;3;5;3;0;1;6;2;1;3;6;3;1;2;0;9;73;32;9;1;0;10;9;11;15;22;2;0;3;15;13;3
 01/10/2019;12:00:00 - 12:59:59;A;0;2;0;0;0;2;1;3;0;2;0;2;1;0;0;2;0;3;2;1;2;0;1;0;1;0;0;1;0;0;0;0;0;0
 01/10/2019;12:00:00 - 12:59:59;B;0;2;0;1;0;1;0;1;2;1;0;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
 01/10/2019;12:00:00 - 12:59:59;C;8;17;2;3;2;4;3;6;5;5;10;12;9;13;6;29;0;0;1;2;1;1;0;1;2;4;1;2;0;0;2;2;3;1
 01/10/2019;12:00:00 - 12:59:59;D;0;4;1;0;0;0;1;1;0;1;0;4;0;2;4;10;2;0;3;0;0;1;2;1;0;3;2;0;0;0;1;1;0;0
 01/10/2019;12:00:00 - 12:59:59;E;1;9;0;0;0;0;1;0;0;0;3;0;1;5;4;8;1;0;2;3;0;1;2;1;0;3;0;3;0;0;0;2;2;0
 01/10/2019;12:00:00 - 12:59:59;F;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;4;1;0;1;3;0;0;0;1;0;0;1;2;0;0;1;2;0;0
 01/10/2019;12:00:00 - 12:59:59;G;0;3;0;0;0;0;0;0;1;1;0;3;0;0;0;4;0;0;0;2;1;2;0;1;4;5;1;5;0;0;1;1;0;1
 01/10/2019;12:00:00 - 12:59:59;H;1;4;0;1;0;1;0;1;1;1;2;0;0;1;1;3;0;1;1;1;0;2;2;2;1;1;2;3;1;1;0;0;2;0
 01/10/2019;12:00:00 - 12:59:59;I;1;0;0;1;0;0;1;0;0;1;1;3;0;2;1;3;2;0;0;4;1;0;1;0;0;5;2;3;0;0;0;1;0;0
 01/10/2019;12:00:00 - 12:59:59;J;1;6;0;0;1;1;0;0;1;2;1;3;0;2;3;7;0;1;2;3;0;0;2;1;4;0;3;8;0;0;2;5;0;1
 01/10/2019;12:00:00 - 12:59:59;K;2;7;1;1;0;1;1;1;7;1;2;8;5;4;1;12;0;0;4;0;1;0;3;1;3;3;0;7;0;0;0;3;1;1
 01/10/2019;12:00:00 - 12:59:59;L;1;3;0;2;0;0;0;2;1;4;2;5;3;6;2;16;0;0;1;1;2;0;1;2;0;6;2;0;1;0;1;1;5;2
 01/10/2019;12:00:00 - 12:59:59;M;0;3;0;0;0;0;1;1;1;0;0;2;0;0;0;5;0;2;1;1;0;0;0;0;0;1;2;4;1;1;0;5;2;2
 01/10/2019;12:00:00 - 12:59:59;N;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;2;0;6;0;0;0;0;0;3
 01/10/2019;12:00:00 - 12:59:59;O;0;2;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;0;0;2;1;0;0;0;1;3;0;2;0;0;1;5;4;2
 01/10/2019;12:00:00 - 12:59:59;P;0;6;0;5;0;0;1;0;4;0;2;3;0;1;2;11;0;0;0;2;1;0;1;0;0;8;3;2;2;0;5;0;7;1
 01/10/2019;12:00:00 - 12:59:59;Q;1;0;0;1;0;1;0;1;0;1;4;2;1;2;2;3;0;0;1;2;2;0;1;1;2;0;2;4;0;2;1;5;0;4
 01/10/2019;12:00:00 - 12:59:59;U;0;2;0;2;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;2;1;1;1;0;3;4;0
 01/10/2019;13:00:00 - 13:59:59;AM01-A;0;5;1;0;0;0;0;1;0;1;2;0;0;8;2;8;0;2;12;1;2;6;3;0;2;2;6;5;0;0;1;1;2;3
 01/10/2019;13:00:00 - 13:59:59;AM02-B;5;3;2;2;1;10;0;4;6;2;10;12;2;3;3;5;0;2;30;7;1;0;4;0;1;3;8;2;0;0;2;5;3;0
 01/10/2019;13:00:00 - 13:59:59;AM03-C;3;5;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;3;7;0;0;0;0;1;0;0;1;2;0;0;0;1;1;0
 01/10/2019;13:00:00 - 13:59:59;AM04-D;2;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;4;2;0;0;0;1;0;0;1;4;0;0;0;3;2;1
 01/10/2019;13:00:00 - 13:59:59;AM05-E;0;8;0;0;0;1;2;0;0;0;0;0;0;2;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;13:00:00 - 13:59:59;AM06-F;0;7;1;0;0;2;0;0;1;1;0;2;0;3;0;2;2;1;2;0;2;0;0;1;0;1;4;4;0;0;1;1;4;0
 01/10/2019;13:00:00 - 13:59:59;AM07-G;1;6;0;0;3;0;0;0;2;1;3;1;1;1;1;3;0;0;6;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0
 01/10/2019;13:00:00 - 13:59:59;AM08-H;2;13;2;1;0;0;0;0;0;2;3;5;1;0;0;5;0;1;9;5;2;0;0;0;1;0;3;4;2;0;0;4;1;1
 01/10/2019;13:00:00 - 13:59:59;AM09-I;1;2;0;0;1;0;0;2;0;0;4;0;0;0;0;6;0;0;17;5;0;0;0;0;0;3;1;5;0;0;0;3;1;2
 01/10/2019;13:00:00 - 13:59:59;AM10-J;4;4;1;1;0;0;2;1;0;1;1;0;1;1;1;2;0;3;4;4;2;0;4;2;1;1;4;6;0;0;1;4;0;1
 01/10/2019;13:00:00 - 13:59:59;AM11-K;3;8;0;3;1;0;1;2;3;2;0;0;0;3;1;1;1;2;11;1;1;1;2;0;1;1;4;0;1;0;3;1;1;0
 01/10/2019;13:00:00 - 13:59:59;AM12-L;3;24;2;1;0;1;0;0;8;0;2;1;1;2;4;5;0;1;24;3;5;0;1;0;1;2;4;10;1;1;1;1;1;1
 01/10/2019;13:00:00 - 13:59:59;AM13-M;0;5;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;20;3;4;1;1;0;0;4;7;2;0;3;1;2;4;3
 01/10/2019;13:00:00 - 13:59:59;AM14-N;1;8;1;2;2;2;1;1;1;1;4;4;1;0;0;1;0;0;25;4;3;1;0;0;0;3;8;1;0;0;0;6;5;0
 01/10/2019;13:00:00 - 13:59:59;AM15-O;0;7;0;0;0;0;0;0;1;1;6;0;1;3;1;3;0;4;14;14;1;1;0;2;5;5;4;5;0;0;1;3;3;0
 01/10/2019;13:00:00 - 13:59:59;AM16-P;10;20;1;2;0;4;3;0;5;1;7;8;5;4;1;2;0;8;43;25;5;3;3;6;8;11;22;13;2;0;2;6;11;2
 01/10/2019;13:00:00 - 13:59:59;A;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;3;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0
 01/10/2019;13:00:00 - 13:59:59;B;0;2;0;0;0;0;0;0;1;1;1;1;1;2;0;8;0;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0
 01/10/2019;13:00:00 - 13:59:59;C;5;31;4;7;3;8;6;4;6;7;17;19;5;8;16;38;1;1;0;2;0;0;2;2;2;3;4;4;0;0;3;1;0;1
 01/10/2019;13:00:00 - 13:59:59;D;0;6;0;0;0;0;0;3;2;1;3;1;0;1;7;17;0;0;2;0;1;1;1;3;0;1;2;0;0;1;0;1;1;0
 01/10/2019;13:00:00 - 13:59:59;E;3;7;0;0;0;1;0;0;3;1;1;4;0;1;1;13;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;2;1;2
 01/10/2019;13:00:00 - 13:59:59;F;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
 01/10/2019;13:00:00 - 13:59:59;G;3;4;0;0;0;0;0;0;0;0;1;3;0;1;0;5;0;2;2;0;0;1;1;1;1;1;1;1;0;0;1;3;1;0
 01/10/2019;13:00:00 - 13:59:59;H;0;3;0;0;0;2;0;0;0;1;2;2;0;3;0;6;2;0;1;0;0;0;1;0;1;2;3;3;0;0;0;3;1;0
 01/10/2019;13:00:00 - 13:59:59;I;0;1;0;0;0;0;0;1;3;2;0;3;2;0;0;4;0;0;2;1;0;0;0;0;0;8;0;5;0;0;0;1;2;0
 01/10/2019;13:00:00 - 13:59:59;J;1;2;0;2;0;2;1;1;1;5;2;2;0;2;2;10;0;0;1;1;1;1;3;1;4;0;5;5;4;1;3;2;2;1
 01/10/2019;13:00:00 - 13:59:59;K;1;7;0;3;2;2;1;3;5;4;4;5;4;3;1;24;0;0;1;3;0;0;1;0;2;3;1;4;0;2;2;3;1;0
 01/10/2019;13:00:00 - 13:59:59;L;3;3;1;4;0;3;1;0;4;1;5;5;4;3;5;2;0;0;0;1;5;2;1;0;4;5;2;0;2;0;1;2;4;0
 01/10/2019;13:00:00 - 13:59:59;M;2;1;0;1;0;1;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;1;0;0;0;1;2;2;0;0;1;0;2;0
 01/10/2019;13:00:00 - 13:59:59;N;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0
 01/10/2019;13:00:00 - 13:59:59;O;0;1;0;0;1;0;0;0;0;0;0;2;0;4;1;8;0;0;0;0;1;0;0;0;0;2;1;1;0;2;0;3;3;0
 01/10/2019;13:00:00 - 13:59:59;P;2;4;1;0;1;3;2;1;4;2;5;4;4;1;3;9;2;0;1;2;3;1;1;1;2;4;5;3;1;1;5;1;4;2
 01/10/2019;13:00:00 - 13:59:59;Q;2;7;2;0;0;0;1;0;1;2;5;3;2;3;2;15;1;1;0;0;1;1;1;0;2;1;2;3;4;1;3;4;1;1
